ticket_id,customer_id,created_date,severity,category,resolution_hours
606,100105,2025-02-11,High,Billing,12.18
607,100105,2025-04-03,Low,Integration,16.89
608,100105,2025-04-19,Medium,How-to,1.41
609,100105,2025-04-28,Low,Integration,9.01
610,100105,2025-06-01,medium,Billing,
611,100105,2025-06-14,Low,How-to,15.78
612,100105,2025-06-09,Medium,How-to,26.97
613,100105,2025-09-20,Low,Bug,4.81
614,100105,2025-12-10,medium,Billing,35.41
615,100106,2025-08-13,Low,Account,4.28
616,100107,2024-05-10,Medium,Integration,17.75
617,100107,2025-01-09,Medium,Bug,1.16
618,100107,2025-01-17,Low,Billing,16.73
619,100107,2025-05-28,medium,Account,26.2
620,100109,2024-04-14,High,Bug,7.75
621,100109,2024-05-08,Low,Billing,19.57
622,100109,2024-07-11,Low,Account,4.99
623,100109,2024-08-17,Low,Bug,5.54
624,100109,2024-08-02,low,Bug,15.27
625,100109,2024-09-01,Medium,Account,6.93
626,100109,2024-09-13,Low,How-to,31.43
627,100109,2024-09-24,Low,Billing,10.8
628,100109,2024-09-04,Medium,Billing,3.96
629,100109,2024-11-23,Low,Integration,5.78
630,100109,2024-11-13,Low,How-to,4.89
631,100109,2024-12-13,Low,Billing,
632,100109,2024-12-03,High,How-to,15.29
633,100109,2025-02-19,Low,Bug,41.31
634,100109,2025-02-21,LOW,How-to,
635,100109,2025-03-01,Low,Billing,19.95
636,100109,2025-03-10,Low,How-to,19.6
637,100109,2025-04-26,Medium,How-to,12.51
638,100109,2025-04-22,LOW,Integration,3.89
639,100109,2025-05-20,Medium,Billing,4.33
640,100109,2025-08-18,Critical,Account,64.91
641,100109,2025-10-15,medium,Integration,16.38
642,100109,2025-10-22,Low,How-to,6.55
643,100109,2025-10-04,Medium,Bug,10.59
644,100109,2025-10-15,Low,Bug,7.67
645,100109,2025-11-11,Medium,Billing,0.57
646,100109,2025-11-18,Low,Bug,30.63
647,100110,2025-10-18,Low,Account,18.54
648,100110,2025-11-21,LOW,Billing,28.09
649,100110,2025-12-12,CRIT,Billing,16.57
650,100111,2024-08-20,Low,Billing,12.91
651,100111,2025-04-24,Critical,Billing,8.63
652,100111,2025-06-28,High,How-to,4.18
653,100111,2025-12-16,HIGH,Account,12.02
654,100112,2024-01-05,High,Integration,6.21
655,100112,2024-05-16,Low,Bug,8.57
656,100112,2024-08-01,MEDIUM,Bug,3.39
657,100112,2024-09-14,low,Account,9.77
658,100112,2024-09-23,LOW,Integration,19.54
659,100112,2024-10-06,Low,Bug,5.93
660,100112,2024-12-18,Low,Account,22.82
661,100112,2025-01-27,Medium,Billing,9.07
662,100112,2025-01-21,Low,Integration,2.49
663,100112,2025-04-10,Low,Account,6.39
664,100112,2025-04-07,Medium,Billing,11.94
665,100112,2025-07-11,Low,Bug,8.53
666,100112,2025-10-26,Low,Bug,6.26
667,100112,2025-10-13,Low,How-to,15.06
668,100112,2025-10-05,Medium,Bug,4.32
669,100113,2025-06-24,Low,How-to,13.88
670,100113,2025-07-19,Low,Billing,13.77
671,100113,2025-07-05,Low,Integration,28.13
672,100113,2025-08-20,Low,Account,2.82
673,100113,2025-09-05,low,Account,19.13
674,100113,2025-12-11,Medium,How-to,26.5
675,100114,2024-01-11,High,Billing,2.3
676,100114,2024-03-14,LOW,Bug,3.44
677,100114,2024-09-15,Low,Bug,13.45
678,100114,2024-09-02,Low,Billing,4.07
679,100114,2025-01-05,Medium,How-to,10.31
680,100114,2025-01-15,Low,Bug,9.34
681,100114,2025-02-01,Low,Billing,18.0
682,100114,2025-05-04,Low,Bug,16.55
683,100114,2025-07-21,LOW,How-to,18.19
684,100115,2024-10-24,Medium,Account,9.9
685,100115,2025-01-09,medium,How-to,7.01
686,100116,2024-07-23,Low,Bug,15.32
687,100116,2024-08-17,Low,How-to,25.08
688,100116,2024-09-06,Low,Billing,13.26
689,100116,2024-10-15,Medium,Account,1.73
690,100116,2024-11-27,Low,Billing,
691,100116,2024-12-01,High,Bug,10.52
692,100118,2025-02-17,high,Bug,22.93
693,100118,2025-02-06,HIGH,Account,15.64
694,100119,2024-03-05,Low,How-to,20.23
695,100119,2024-05-23,Low,Billing,7.68
696,100119,2024-10-03,Critical,How-to,10.86
697,100119,2025-01-27,MED,Billing,20.63
698,100119,2025-04-09,Low,Bug,32.62
699,100119,2025-05-17,LOW,Billing,11.9
700,100119,2025-11-08,Medium,Bug,10.43
701,100120,2025-04-08,Low,Bug,2.47
702,100120,2025-07-18,Low,Billing,10.21
703,100121,2025-01-28,Low,Bug,25.08
704,100121,2025-02-17,Low,Account,1.56
705,100121,2025-02-07,Low,Billing,3.37
706,100121,2025-07-08,medium,How-to,7.84
707,100122,2024-09-06,Low,Account,23.33
708,100122,2024-11-10,MED,Billing,10.31
709,100122,2024-11-13,Medium,How-to,11.76
710,100122,2024-12-18,Low,Billing,1.04
711,100122,2025-01-14,MEDIUM,Billing,1.95
712,100122,2025-03-04,LOW,Billing,29.06
713,100122,2025-04-12,LOW,How-to,11.94
714,100122,2025-04-21,MEDIUM,How-to,14.03
715,100122,2025-07-16,Low,How-to,4.77
716,100122,2025-07-24,Medium,How-to,17.86
717,100122,2025-09-17,high,Billing,18.51
718,100122,2025-10-16,Medium,Billing,10.02
719,100122,2025-10-04,Low,Billing,13.51
720,100122,2025-10-24,High,How-to,8.58
721,100122,2025-10-13,Low,Bug,5.18
722,100123,2025-08-20,high,Bug,20.65
723,100123,2025-10-07,Low,Billing,6.62
724,100124,2025-05-23,Medium,How-to,5.76
725,100124,2025-06-28,Medium,Billing,11.45
726,100124,2025-08-18,Medium,Billing,9.12
727,100124,2025-10-10,Low,How-to,16.35
728,100124,2025-11-27,Low,Account,17.6
729,100125,2023-06-14,LOW,Integration,1.37
730,100125,2023-07-16,LOW,Billing,24.58
731,100125,2023-07-11,Low,Bug,25.16
732,100125,2023-08-09,Low,Integration,12.76
733,100125,2023-08-11,Medium,How-to,
734,100125,2023-09-09,Low,Billing,9.57
735,100125,2023-09-21,LOW,Account,10.25
736,100125,2024-01-10,Low,Billing,17.2
737,100125,2024-01-20,Critical,Billing,68.22
738,100125,2024-02-05,Medium,Bug,7.99
739,100125,2024-03-16,Low,Account,2.86
740,100125,2024-05-09,High,Billing,11.76
741,100125,2024-05-17,Low,How-to,3.29
742,100125,2024-08-26,Critical,Billing,25.8
743,100125,2024-08-24,Low,Billing,3.96
744,100125,2024-10-19,Low,How-to,37.99
745,100125,2024-12-25,Low,Billing,11.87
746,100125,2025-02-16,Medium,Bug,10.05
747,100125,2025-03-27,High,Integration,24.13
748,100125,2025-04-07,Medium,Billing,
749,100125,2025-04-22,Low,Bug,19.56
750,100125,2025-07-10,Low,Integration,6.08
751,100125,2025-09-22,Medium,Bug,17.06
752,100125,2025-09-14,Medium,Bug,18.44
753,100125,2025-10-16,High,How-to,2.92
754,100125,2025-10-14,Medium,Integration,8.62
755,100125,2025-10-03,Low,Bug,3.63
756,100126,2025-04-12,Medium,Billing,13.6
757,100126,2025-05-07,Low,How-to,12.37
758,100126,2025-07-23,Low,Billing,3.91
759,100127,2024-01-01,Medium,Account,7.94
760,100127,2024-05-26,HIGH,Bug,
761,100127,2024-06-14,Low,Account,5.72
762,100127,2024-09-16,Medium,Billing,5.08
763,100127,2024-10-21,Low,How-to,3.34
764,100127,2025-05-13,Low,Bug,15.55
765,100127,2025-06-05,Low,How-to,12.84
766,100127,2025-09-07,Low,Integration,29.67
767,100128,2023-11-26,MEDIUM,Integration,23.09
768,100128,2025-01-27,Medium,Bug,4.24
769,100128,2025-04-15,High,How-to,43.91
770,100128,2025-07-22,Medium,Billing,10.28
771,100128,2025-09-19,Low,Bug,21.69
772,100129,2024-11-09,Low,Billing,27.76
773,100129,2024-12-07,Medium,How-to,9.97
774,100129,2025-03-08,Medium,Account,16.42
775,100129,2025-04-14,Low,How-to,0.84
776,100131,2023-06-17,Low,Bug,5.3
777,100131,2024-01-26,Medium,How-to,27.13
778,100131,2024-02-22,medium,How-to,14.68
779,100131,2024-07-01,MEDIUM,Billing,25.46
780,100131,2025-02-26,Low,How-to,4.0
781,100131,2025-03-13,Low,Account,11.77
782,100131,2025-05-19,Low,Bug,20.37
783,100131,2025-10-15,Low,Bug,6.71
784,100132,2025-06-05,critical,How-to,14.2
785,100132,2025-09-19,High,How-to,44.14
786,100132,2025-09-22,Low,Billing,8.79
787,100133,2024-08-07,High,Integration,32.02
788,100133,2024-10-11,Low,How-to,16.1
789,100133,2024-12-08,LOW,Integration,5.48
790,100133,2025-01-11,Low,Bug,11.56
791,100133,2025-06-17,High,Billing,28.56
792,100133,2025-07-03,Low,How-to,10.23
793,100133,2025-09-27,High,Billing,5.93
794,100133,2025-10-15,Low,How-to,5.77
795,100133,2025-12-11,LOW,Bug,11.99
796,100134,2025-11-22,Medium,Billing,22.17
797,100134,2025-12-24,Low,How-to,10.77
798,100134,2025-12-21,Low,Bug,27.26
799,100134,2025-12-02,Medium,Integration,45.76
800,100135,2025-01-04,Medium,Account,3.21
801,100135,2025-04-14,Low,How-to,6.59
802,100135,2025-04-15,Low,Integration,17.0
803,100135,2025-04-19,Critical,Bug,25.43
804,100135,2025-08-19,Medium,How-to,39.24
805,100135,2025-09-24,Low,How-to,18.83
806,100135,2025-09-03,Medium,Bug,19.38
807,100135,2025-11-20,Medium,Billing,20.87
808,100135,2025-11-10,Low,Account,
809,100136,2024-11-06,Medium,Integration,3.65
810,100136,2024-12-13,Low,Bug,9.55
811,100136,2025-03-07,CRIT,Bug,46.68
812,100136,2025-04-05,Medium,Bug,10.4
813,100136,2025-05-16,High,Bug,21.74
814,100136,2025-05-14,Low,How-to,9.62
815,100137,2024-05-16,low,How-to,4.33
816,100137,2025-09-17,Low,Billing,23.45
817,100138,2025-01-15,low,Bug,
818,100138,2025-03-24,high,Billing,7.14
819,100138,2025-04-10,LOW,Bug,8.86
820,100138,2025-07-22,low,Bug,11.49
821,100138,2025-08-22,Medium,How-to,16.01
822,100138,2025-08-07,Low,How-to,15.35
823,100138,2025-09-27,LOW,How-to,14.72
824,100138,2025-09-04,low,Account,12.02
825,100138,2025-10-19,Low,Integration,13.36
826,100138,2025-11-25,Low,Integration,29.16
827,100138,2025-12-22,High,How-to,10.52
828,100138,2025-12-12,Medium,Integration,15.51
829,100138,2025-12-27,Medium,Billing,16.3
830,100138,2025-12-16,Low,Billing,18.68
831,100138,2025-12-24,Low,Bug,13.32
832,100139,2024-02-15,Low,Billing,15.07
833,100139,2024-03-03,Low,How-to,2.44
834,100139,2024-03-16,Critical,Billing,60.47
835,100139,2024-05-26,Medium,How-to,11.81
836,100139,2024-12-26,low,Integration,16.22
837,100139,2025-03-04,MEDIUM,Billing,13.61
838,100139,2025-03-21,Low,Bug,6.34
839,100139,2025-06-18,Critical,Billing,6.37
840,100139,2025-09-01,Low,Billing,17.48
841,100139,2025-09-17,Medium,Account,19.59
842,100139,2025-10-15,Low,How-to,8.14
843,100139,2025-11-09,HIGH,Integration,22.42
844,100140,2025-06-16,Low,Billing,
845,100140,2025-06-28,High,Billing,30.08
846,100140,2025-07-05,critical,Bug,3.77
847,100140,2025-12-12,Medium,How-to,20.52
848,100143,2025-12-14,Medium,Bug,7.44
849,100143,2025-12-14,Low,Billing,32.61
850,100144,2025-06-03,MEDIUM,Billing,4.79
851,100144,2025-08-28,Low,Billing,13.79
852,100144,2025-09-20,MEDIUM,How-to,12.87
853,100144,2025-09-22,Low,Bug,3.75
854,100144,2025-10-01,Low,Integration,39.65
855,100144,2025-10-13,Low,Bug,5.56
856,100144,2025-11-12,Medium,Bug,6.85
857,100144,2025-11-12,Medium,Billing,7.04
858,100144,2025-11-26,Low,How-to,9.17
859,100144,2025-11-19,High,Account,34.61
860,100144,2025-12-17,MEDIUM,Integration,4.96
861,100144,2025-12-15,Low,Billing,18.75
862,100145,2024-03-10,Low,Bug,12.67
863,100145,2024-05-12,Low,How-to,13.52
864,100145,2024-06-05,Low,Integration,8.73
865,100145,2025-02-03,Medium,How-to,6.23
866,100145,2025-03-08,low,How-to,42.11
867,100145,2025-03-11,Medium,How-to,10.16
868,100145,2025-11-27,High,Billing,13.52
869,100146,2025-07-23,Low,How-to,15.48
870,100146,2025-09-07,Medium,Billing,2.76
871,100147,2023-09-04,Low,Account,20.48
872,100147,2023-12-09,Medium,Integration,14.09
873,100147,2024-09-28,High,How-to,20.44
874,100147,2024-09-04,Low,How-to,10.63
875,100147,2024-11-25,medium,Integration,5.0
876,100147,2025-02-03,Low,Bug,5.96
877,100147,2025-04-06,low,How-to,14.69
878,100147,2025-04-03,Low,Billing,32.82
879,100147,2025-05-09,Low,Bug,38.48
880,100147,2025-06-10,Low,Integration,10.41
881,100148,2024-01-08,Low,Integration,5.1
882,100149,2024-10-02,Medium,Billing,16.89
883,100149,2024-12-20,LOW,How-to,1.8
884,100149,2025-04-04,low,How-to,12.58
885,100149,2025-10-12,Medium,Account,38.41
886,100152,2024-09-13,Low,How-to,3.64
887,100152,2025-08-20,Low,How-to,17.74
888,100152,2025-10-06,low,Integration,9.01
889,100152,2025-11-03,Medium,Integration,8.44
890,100153,2025-02-27,Low,Integration,4.15
891,100153,2025-03-10,LOW,How-to,23.67
892,100153,2025-04-27,high,Billing,
893,100153,2025-10-24,High,Integration,10.16
894,100153,2025-11-10,Low,How-to,12.82
895,100155,2024-03-01,Low,Billing,35.2
896,100155,2024-08-21,High,Bug,22.59
897,100155,2024-12-06,MED,Billing,6.31
898,100155,2025-02-10,Low,Bug,18.38
899,100155,2025-08-11,medium,How-to,
900,100155,2025-12-19,Medium,Integration,4.36
901,100155,2025-12-26,Low,Account,22.98
902,100156,2025-08-05,Low,Billing,7.86
903,100157,2023-11-02,Low,How-to,15.2
904,100157,2023-12-24,Medium,How-to,16.76
905,100157,2024-03-02,Low,Bug,14.14
906,100157,2024-04-15,Low,Bug,6.16
907,100157,2024-04-05,High,Billing,
908,100157,2025-02-25,Low,Bug,9.87
909,100157,2025-10-15,medium,How-to,17.43
910,100157,2025-11-16,LOW,Billing,7.93
911,100158,2024-09-24,Low,Account,17.96
912,100158,2024-09-11,Low,Billing,11.52
913,100158,2024-10-18,Low,How-to,9.96
914,100158,2024-11-07,medium,How-to,
915,100158,2024-11-06,Critical,Account,18.81
916,100158,2024-11-14,low,Integration,33.84
917,100158,2024-11-01,MEDIUM,How-to,30.39
918,100158,2024-12-12,Low,How-to,23.8
919,100158,2025-01-26,Low,How-to,10.11
920,100158,2025-01-15,LOW,Bug,8.56
921,100158,2025-02-03,Low,Bug,11.12
922,100158,2025-03-21,Low,Bug,7.42
923,100158,2025-04-06,Medium,Bug,4.37
924,100158,2025-04-15,Low,Billing,22.18
925,100158,2025-06-19,Medium,How-to,8.44
926,100160,2023-11-27,Medium,Integration,7.7
927,100160,2023-12-13,Medium,How-to,16.14
928,100160,2024-01-23,Low,Bug,8.29
929,100160,2024-03-19,Low,Bug,35.71
930,100160,2024-04-26,Low,Account,8.01
931,100160,2025-01-02,Low,How-to,19.28
932,100160,2025-03-07,Low,How-to,14.08
933,100161,2025-06-04,Medium,Integration,20.65
934,100161,2025-07-05,HIGH,How-to,19.49
935,100161,2025-07-27,Low,How-to,12.75
936,100161,2025-09-08,Medium,Billing,5.03
937,100161,2025-12-25,Low,How-to,2.53
938,100161,2025-12-26,Low,Account,7.72
939,100162,2025-08-07,High,Bug,5.22
940,100162,2025-08-06,LOW,Bug,4.59
941,100162,2025-08-04,Low,How-to,
942,100163,2025-05-20,Low,Account,52.44
943,100163,2025-09-16,MEDIUM,How-to,30.03
944,100163,2025-10-14,Critical,Bug,86.54
945,100163,2025-12-23,LOW,How-to,28.35
946,100164,2023-10-16,Medium,Billing,10.56
947,100164,2023-10-12,LOW,Bug,27.72
948,100165,2024-01-11,low,Bug,8.74
949,100165,2024-03-24,Low,Bug,
950,100165,2024-03-13,Medium,How-to,3.53
951,100165,2024-12-08,Low,How-to,8.67
952,100166,2023-06-13,High,Bug,2.43
953,100166,2023-06-03,LOW,Bug,10.95
954,100166,2023-07-09,High,How-to,1.19
955,100166,2023-07-25,Low,Billing,9.51
956,100166,2023-10-05,Medium,Integration,0.8
957,100166,2024-02-15,Low,Billing,13.68
958,100166,2024-02-21,High,Bug,13.3
959,100166,2024-02-16,medium,How-to,5.97
960,100166,2024-02-06,high,How-to,4.32
961,100166,2024-04-21,High,How-to,35.56
962,100166,2024-08-26,Medium,Billing,8.92
963,100166,2024-09-05,Low,Bug,10.74
964,100166,2024-12-03,Low,Bug,17.37
965,100166,2025-02-06,Low,How-to,16.03
966,100166,2025-03-22,medium,Bug,13.33
967,100166,2025-05-01,Low,Bug,1.23
968,100166,2025-06-05,Medium,Account,5.4
969,100166,2025-07-19,Medium,Bug,5.2
970,100166,2025-08-02,low,How-to,20.6
971,100166,2025-08-25,Medium,Bug,7.22
972,100166,2025-10-08,HIGH,Integration,34.59
973,100166,2025-11-04,high,Bug,6.51
974,100166,2025-11-11,Low,How-to,14.81
975,100167,2024-09-09,LOW,How-to,6.2
976,100167,2024-11-25,HIGH,Billing,12.19
977,100167,2024-12-18,LOW,Bug,
978,100167,2025-06-27,Low,How-to,3.12
979,100168,2025-04-23,HIGH,How-to,13.47
980,100168,2025-11-14,low,Billing,18.26
981,100168,2025-11-12,Low,Account,5.87
982,100169,2025-05-16,Low,How-to,2.83
983,100169,2025-06-06,Medium,Bug,3.37
984,100169,2025-06-02,Medium,How-to,33.91
985,100169,2025-07-10,LOW,Billing,2.77
986,100169,2025-10-06,Medium,Bug,13.4
987,100169,2025-10-14,Medium,How-to,20.31
988,100171,2023-04-17,High,Integration,29.6
989,100171,2023-04-05,Low,Bug,
990,100171,2023-09-09,High,How-to,19.54
991,100171,2024-02-05,Low,Bug,41.01
992,100171,2024-04-09,Medium,Billing,9.48
993,100171,2024-09-06,LOW,Billing,35.94
994,100171,2024-11-03,Low,Billing,17.81
995,100171,2025-03-16,MED,Account,
996,100171,2025-03-24,Low,Billing,14.73
997,100171,2025-03-09,Low,How-to,18.33
998,100171,2025-08-20,High,Bug,40.38
999,100173,2024-05-09,Low,How-to,17.81
1000,100173,2024-07-10,Low,Billing,14.2
1001,100173,2024-12-16,Low,How-to,9.08
1002,100173,2025-09-09,LOW,Account,3.0
1003,100173,2025-11-06,Medium,Bug,17.05
1004,100173,2025-12-24,MEDIUM,Account,7.23
1005,100174,2025-07-27,Critical,Bug,97.07
1006,100174,2025-08-20,high,How-to,10.0
1007,100174,2025-09-13,Low,Account,11.87
1008,100174,2025-10-01,Low,How-to,4.72
1009,100175,2023-05-25,Medium,Bug,6.2
1010,100175,2023-09-03,MEDIUM,Bug,9.55
1011,100175,2024-04-02,low,How-to,15.62
1012,100175,2024-06-10,Medium,Bug,29.87
1013,100175,2024-08-15,Low,Billing,14.91
1014,100175,2025-07-08,High,Billing,7.61
1015,100175,2025-08-04,High,Billing,16.84
1016,100176,2023-10-23,low,Integration,1.7
1017,100176,2024-02-09,low,Bug,16.27
1018,100177,2023-09-09,Medium,Integration,4.51
1019,100177,2023-11-17,Medium,Account,15.66
1020,100177,2023-11-06,Critical,How-to,24.94
1021,100178,2023-06-26,LOW,Integration,9.79
1022,100178,2023-07-27,Low,Bug,36.36
1023,100178,2023-08-06,Low,Billing,18.23
1024,100179,2023-07-16,Low,Bug,20.14
1025,100179,2023-11-04,Low,Account,9.12
1026,100179,2023-11-06,Critical,Account,17.59
1027,100179,2023-12-25,High,Bug,10.11
1028,100179,2024-10-21,low,How-to,6.96
1029,100179,2024-11-24,high,How-to,29.05
1030,100179,2025-05-21,Medium,Account,23.82
1031,100180,2023-12-15,Low,Account,4.89
1032,100180,2023-12-28,low,How-to,49.65
1033,100180,2024-02-12,Medium,How-to,5.68
1034,100180,2024-03-10,Medium,Integration,1.87
1035,100180,2024-04-26,Low,Integration,15.47
1036,100180,2024-08-21,Low,Integration,8.99
1037,100180,2024-10-11,Low,Bug,
1038,100180,2024-10-16,high,Billing,
1039,100180,2025-01-23,Low,Bug,10.67
1040,100180,2025-01-14,Medium,Billing,1.65
1041,100180,2025-01-15,MED,Billing,4.03
1042,100180,2025-03-03,LOW,Account,3.75
1043,100180,2025-05-07,HIGH,Billing,33.63
1044,100180,2025-06-13,Medium,How-to,1.56
1045,100180,2025-09-11,Low,How-to,26.58
1046,100181,2023-12-24,Low,Billing,9.0
1047,100181,2023-12-05,MEDIUM,Bug,17.0
1048,100181,2024-02-26,high,How-to,31.69
1049,100181,2024-09-18,MEDIUM,How-to,25.92
1050,100181,2024-09-07,High,Bug,38.62
1051,100181,2024-10-23,Low,Billing,18.62
1052,100181,2024-10-01,Low,Bug,6.74
1053,100181,2025-03-17,High,How-to,28.04
1054,100181,2025-07-09,Medium,How-to,32.03
1055,100181,2025-09-03,low,Bug,10.42
1056,100181,2025-09-13,Medium,Integration,8.59
1057,100181,2025-09-11,Low,Account,1.24
1058,100181,2025-10-06,High,Bug,3.91
1059,100181,2025-12-03,LOW,Billing,17.54
1060,100181,2025-12-26,Low,How-to,11.48
1061,100182,2023-08-23,Low,Account,2.41
1062,100182,2023-10-08,High,How-to,8.85
1063,100182,2023-10-18,Low,Billing,12.03
1064,100182,2024-01-05,HIGH,How-to,18.73
1065,100182,2024-05-17,Low,Account,12.84
1066,100182,2024-05-09,Medium,Bug,8.29
1067,100182,2025-01-17,High,Integration,16.82
1068,100182,2025-03-23,High,How-to,2.98
1069,100182,2025-05-24,Low,Bug,8.75
1070,100182,2025-06-11,High,Bug,9.18
1071,100182,2025-11-28,Low,Billing,
1072,100183,2024-06-16,Low,How-to,3.19
1073,100184,2023-09-17,Low,How-to,9.73
1074,100184,2023-09-05,Low,How-to,8.47
1075,100184,2023-12-20,Low,How-to,38.82
1076,100184,2024-01-24,Low,Bug,9.43
1077,100184,2024-10-15,Medium,Integration,20.79
1078,100184,2024-10-09,Low,Account,7.69
1079,100184,2024-10-28,Low,Billing,
1080,100184,2025-10-26,Low,Bug,8.45
1081,100184,2025-11-03,Low,Bug,4.67
1082,100184,2025-12-07,Medium,Account,14.05
1083,100185,2023-02-08,High,Account,3.65
1084,100185,2023-03-17,low,Bug,3.56
1085,100185,2023-05-28,High,Billing,10.77
1086,100185,2023-05-17,Medium,How-to,22.35
1087,100185,2023-07-12,Low,Bug,9.96
1088,100185,2023-08-02,Low,Bug,6.0
1089,100185,2023-11-27,low,Bug,24.38
1090,100185,2024-01-09,Low,Integration,31.15
1091,100185,2024-01-23,Low,Bug,20.07
1092,100185,2024-01-07,Low,Bug,19.57
1093,100185,2024-02-14,medium,Billing,8.43
1094,100185,2024-05-08,Medium,Billing,17.62
1095,100185,2024-08-09,Medium,How-to,3.97
1096,100185,2024-10-14,Medium,Billing,1.37
1097,100185,2024-10-21,Low,How-to,8.48
1098,100185,2024-11-20,Medium,Integration,16.8
1099,100185,2024-11-22,Medium,Billing,4.52
1100,100185,2024-12-20,medium,Billing,3.22
1101,100185,2024-12-27,Medium,How-to,10.81
1102,100185,2025-02-13,Low,How-to,27.76
1103,100185,2025-03-16,Medium,Account,20.5
1104,100185,2025-07-14,MED,Account,16.92
1105,100185,2025-07-21,Medium,Bug,24.85
1106,100185,2025-08-18,Low,Billing,20.43
1107,100186,2025-11-23,Low,How-to,5.75
1108,100187,2025-03-09,Low,How-to,16.21
1109,100187,2025-07-14,Low,Account,3.73
1110,100187,2025-07-14,Low,How-to,10.09
1111,100188,2024-04-20,Medium,Account,5.2
1112,100188,2024-04-14,medium,Billing,4.83
1113,100188,2024-05-22,Low,Billing,8.53
1114,100189,2023-05-25,low,How-to,16.28
1115,100189,2023-07-11,Low,Integration,42.8
1116,100189,2023-07-03,MED,Bug,24.44
1117,100189,2023-09-07,LOW,Bug,13.17
1118,100189,2023-09-21,Low,Account,28.57
1119,100189,2023-09-20,Medium,Billing,1.48
1120,100189,2023-12-25,Low,How-to,12.05
1121,100189,2024-01-16,medium,Integration,9.91
1122,100189,2024-01-12,High,How-to,26.47
1123,100189,2024-04-02,Low,Billing,16.92
1124,100189,2024-05-23,MED,How-to,8.37
1125,100189,2024-07-01,Critical,Account,8.73
1126,100189,2024-07-21,Low,Bug,5.56
1127,100189,2024-07-09,Low,Bug,2.93
1128,100189,2024-10-26,Medium,Bug,14.77
1129,100189,2024-10-12,Low,Bug,15.42
1130,100189,2024-11-25,Medium,Billing,
1131,100189,2024-12-02,low,Bug,16.89
1132,100189,2024-12-01,Low,Bug,5.44
1133,100189,2025-01-04,MED,Billing,13.48
1134,100189,2025-02-25,LOW,Bug,7.28
1135,100189,2025-03-05,Low,How-to,10.06
1136,100189,2025-04-08,Medium,Account,3.86
1137,100189,2025-04-05,Low,Billing,
